geolocation_zip_code_prefix,geolocation_state,customer_state,geolocation_lat,geolocation_lng
2344,SP,São Paulo,-23.46878347,-46.61128697
2348,SP,São Paulo,-23.45991275,-46.61249999
2322,SP,São Paulo,-23.44854206,-46.59796137
2356,SP,São Paulo,-23.45008788,-46.61104019
2352,SP,São Paulo,-23.45450602,-46.59434557
2358,SP,São Paulo,-23.44639113,-46.60948784
2308,SP,São Paulo,-23.47563293,-46.60151529
2318,SP,São Paulo,-23.45490508,-46.59270606
2337,SP,São Paulo,-23.47647035,-46.61274241
2342,SP,São Paulo,-23.47405079,-46.61088385
2355,SP,São Paulo,-23.45361337,-46.61153345
2303,SP,São Paulo,-23.48242656,-46.6124852
2363,SP,São Paulo,-23.43331184,-46.57775383
2324,SP,São Paulo,-23.44571524,-46.58320127
2373,SP,São Paulo,-23.45703517,-46.61932298
2302,SP,São Paulo,-23.48632095,-46.61518781
2350,SP,São Paulo,-23.45934603,-46.60929309
2378,SP,São Paulo,-23.45404608,-46.63022842
2317,SP,São Paulo,-23.4583112,-46.59566135
2351,SP,São Paulo,-23.4560648,-46.59857348
2301,SP,São Paulo,-23.4874145,-46.61630003
2332,SP,São Paulo,-23.48631646,-46.62224367
2376,SP,São Paulo,-23.45852628,-46.62665931
2326,SP,São Paulo,-23.44770702,-46.57540894
2335,SP,São Paulo,-23.48423113,-46.61602746
2346,SP,São Paulo,-23.47200487,-46.60844051
2362,SP,São Paulo,-23.63858282,-46.60817567
2357,SP,São Paulo,-23.45061745,-46.61199537
2329,SP,São Paulo,-23.449203,-46.5791299
2314,SP,São Paulo,-23.46136786,-46.6011052
2310,SP,São Paulo,-23.47194441,-46.59864459
2325,SP,São Paulo,-23.455935,-46.58499675
2354,SP,São Paulo,-23.45479623,-46.60685576
2320,SP,São Paulo,-23.44947679,-46.59791908
2361,SP,São Paulo,-23.43595074,-46.58242684
2338,SP,São Paulo,-23.47409517,-46.61820615
2331,SP,São Paulo,-23.48653563,-46.61933013
2333,SP,São Paulo,-23.47360895,-46.61900231
2307,SP,São Paulo,-23.48287505,-46.60800473
2349,SP,São Paulo,-23.46143506,-46.60359485
2353,SP,São Paulo,-23.45307568,-46.60583417
2336,SP,São Paulo,-23.48058427,-46.61935382
2339,SP,São Paulo,-23.47617838,-46.61396224
2368,SP,São Paulo,-23.39925974,-46.57758416
2370,SP,São Paulo,-23.46343482,-46.62240014
2328,SP,São Paulo,-23.43381642,-46.5711764
2359,SP,São Paulo,-23.44565749,-46.61972975
2345,SP,São Paulo,-23.46862348,-46.61630164
2327,SP,São Paulo,-23.44398478,-46.57518024
2364,SP,São Paulo,-23.43343344,-46.58206525
2304,SP,São Paulo,-23.4817711,-46.60270185
2430,SP,São Paulo,-23.47799803,-46.65068203
2402,SP,São Paulo,-23.49114306,-46.62601868
2442,SP,São Paulo,-23.47321106,-46.6432977
2409,SP,São Paulo,-23.47671176,-46.62651445
2467,SP,São Paulo,-23.49264692,-46.64479635
2422,SP,São Paulo,-23.47001486,-46.63484579
2441,SP,São Paulo,-23.47143458,-46.64062326
2452,SP,São Paulo,-23.49904151,-46.64428232
2435,SP,São Paulo,-23.48239153,-46.64281243
2464,SP,São Paulo,-23.49011863,-46.65070318
2431,SP,São Paulo,-23.48531378,-46.63663489
2478,SP,São Paulo,-23.47926295,-46.65961199
2436,SP,São Paulo,-23.4792954,-46.63675927
2473,SP,São Paulo,-23.4783245,-46.65220141
2415,SP,São Paulo,-23.47193717,-46.62999954
2468,SP,São Paulo,-23.48950742,-46.64873015
2401,SP,São Paulo,-23.48605831,-46.62819904
2419,SP,São Paulo,-23.47721001,-46.63982847
2479,SP,São Paulo,-23.47544699,-46.65071651
2471,SP,São Paulo,-23.48117042,-46.65541513
2417,SP,São Paulo,-23.47839631,-46.62922372
2410,SP,São Paulo,-23.47576731,-46.62523434
2420,SP,São Paulo,-23.47607891,-46.63411839
2462,SP,São Paulo,-23.49570711,-46.63895326
2461,SP,São Paulo,-23.4935325,-46.63842778
2443,SP,São Paulo,-23.47233518,-46.64636526
2403,SP,São Paulo,-23.4931694,-46.62900955
2466,SP,São Paulo,-23.49405945,-46.64333927
2404,SP,São Paulo,-23.48955264,-46.62852859
2433,SP,São Paulo,-23.4806576,-46.63667491
2406,SP,São Paulo,-23.48817852,-46.62869344
2474,SP,São Paulo,-23.47729245,-46.65568039
2434,SP,São Paulo,-23.48418646,-46.64000855
2407,SP,São Paulo,-23.48535959,-46.62428398
2421,SP,São Paulo,-23.47426736,-46.63169095
2472,SP,São Paulo,-23.47624364,-46.65895442
2470,SP,São Paulo,-23.48415445,-46.6486801
2460,SP,São Paulo,-23.49126477,-46.63785218
2475,SP,São Paulo,-23.48105908,-46.64630746
2416,SP,São Paulo,-23.47957031,-46.62865906
2418,SP,São Paulo,-23.47071894,-46.63127566
2413,SP,São Paulo,-23.48668452,-46.64422387
2451,SP,São Paulo,-23.50032233,-46.64104367
2465,SP,São Paulo,-23.49171764,-46.6496256
2405,SP,São Paulo,-23.49466304,-46.62889849
2469,SP,São Paulo,-23.48487885,-46.64249464
2440,SP,São Paulo,-23.47586589,-46.64976773
2408,SP,São Paulo,-23.4819267,-46.62646541
2450,SP,São Paulo,-23.49971149,-46.63936075
2411,SP,São Paulo,-23.47416102,-46.62516585
2432,SP,São Paulo,-23.48671763,-46.63536318
2463,SP,São Paulo,-23.49004525,-46.64419143
2423,SP,São Paulo,-23.46917379,-46.63497713
2565,SP,São Paulo,-23.48610935,-46.66826821
2542,SP,São Paulo,-23.4918616,-46.65926755
2522,SP,São Paulo,-23.50302551,-46.656351
2536,SP,São Paulo,-23.49362441,-46.65041384
2566,SP,São Paulo,-23.48283129,-46.67079715
2519,SP,São Paulo,-23.50233052,-46.65835292
2513,SP,São Paulo,-23.51252629,-46.6565246
2550,SP,São Paulo,-23.50553052,-46.66921941
2556,SP,São Paulo,-23.49943982,-46.67117682
2544,SP,São Paulo,-23.49027291,-46.66072146
2543,SP,São Paulo,-23.48499663,-46.6629376
2560,SP,São Paulo,-23.49498779,-46.67176385
2517,SP,São Paulo,-23.50606452,-46.66611931
2510,SP,São Paulo,-23.51370739,-46.65262935
2518,SP,São Paulo,-23.50881031,-46.66650083
2554,SP,São Paulo,-23.49649322,-46.66693943
2539,SP,São Paulo,-23.49653469,-46.65942949
2530,SP,São Paulo,-23.50187327,-46.66213609
2535,SP,São Paulo,-23.49830072,-46.64974099
2537,SP,São Paulo,-23.49266694,-46.64927823
2563,SP,São Paulo,-23.49212425,-46.67252904
2561,SP,São Paulo,-23.49282091,-46.67596304
2555,SP,São Paulo,-23.49315895,-46.66484248
2564,SP,São Paulo,-23.48673824,-46.67185857
2512,SP,São Paulo,-23.51262923,-46.66287841
2534,SP,São Paulo,-23.49619908,-46.65484326
2525,SP,São Paulo,-23.50269813,-46.64781168
2562,SP,São Paulo,-23.48576556,-46.67394942
2520,SP,São Paulo,-23.50031414,-46.64899845
2557,SP,São Paulo,-23.49939978,-46.6737963
2553,SP,São Paulo,-23.49674865,-46.66448907
2546,SP,São Paulo,-23.50864912,-46.67041012
2516,SP,São Paulo,-23.51002086,-46.65996045
2514,SP,São Paulo,-23.51133179,-46.65593406
2552,SP,São Paulo,-23.49869871,-46.66258915
2524,SP,São Paulo,-23.50165519,-46.64991006
2540,SP,São Paulo,-23.49045293,-46.65602736
2508,SP,São Paulo,-23.50984807,-46.66369014
2558,SP,São Paulo,-23.4974963,-46.67534357
2545,SP,São Paulo,-23.49361452,-46.66362203
2515,SP,São Paulo,-23.51008199,-46.65907867
2531,SP,São Paulo,-23.50230378,-46.65126445
2526,SP,São Paulo,-23.50478917,-46.64871256
2523,SP,São Paulo,-23.50750341,-46.65461357
2541,SP,São Paulo,-23.4858844,-46.65477724
2567,SP,São Paulo,-23.4810855,-46.6696125
2551,SP,São Paulo,-23.50272629,-46.66973732
2521,SP,São Paulo,-23.50402072,-46.6648667
2533,SP,São Paulo,-23.49413186,-46.65839229
2511,SP,São Paulo,-23.50667801,-46.64581936
2559,SP,São Paulo,-23.49381273,-46.67432021
2532,SP,São Paulo,-23.49592311,-46.66043045
2538,SP,São Paulo,-23.49882666,-46.65249326
2598,SP,São Paulo,-23.51285765,-46.67101189
2577,SP,São Paulo,-23.48818295,-46.67890394
2501,SP,São Paulo,-23.51491229,-46.66118358
2610,SP,São Paulo,-23.47592806,-46.66587697
2676,SP,São Paulo,-23.45664076,-46.67290297
2612,SP,São Paulo,-23.47218701,-46.66294815
2632,SP,São Paulo,-23.46069116,-46.64833329
2673,SP,São Paulo,-23.46670529,-46.66897803
2616,SP,São Paulo,-23.46643947,-46.65532868
2615,SP,São Paulo,-23.47152967,-46.65667759
2617,SP,São Paulo,-23.46640154,-46.65869529
2613,SP,São Paulo,-23.4725828,-46.66107383
2630,SP,São Paulo,-23.46379061,-46.6407434
2618,SP,São Paulo,-23.46588979,-46.64887807
2651,SP,São Paulo,-23.45990071,-46.65726902
2633,SP,São Paulo,-23.46085584,-46.65017612
2675,SP,São Paulo,-23.45823633,-46.66782607
2611,SP,São Paulo,-23.46658982,-46.63928172
2652,SP,São Paulo,-23.45489747,-46.65683202
2671,SP,São Paulo,-23.46854088,-46.66436133
2650,SP,São Paulo,-23.46150321,-46.65775726
2679,SP,São Paulo,-23.45596333,-46.66359535
2674,SP,São Paulo,-23.45987899,-46.66677934
2680,SP,São Paulo,-23.44412075,-46.66910601
2636,SP,São Paulo,-23.45594289,-46.64609595
2649,SP,São Paulo,-23.46097514,-46.66106258
2634,SP,São Paulo,-23.46016521,-46.65066418
2672,SP,São Paulo,-23.46371042,-46.66591141
2614,SP,São Paulo,-23.47172253,-46.65764092
2635,SP,São Paulo,-23.4571019,-46.64754973
2670,SP,São Paulo,-23.46637071,-46.66502717
2678,SP,São Paulo,-23.45473495,-46.66394356
2637,SP,São Paulo,-23.45358871,-46.64737384
2677,SP,São Paulo,-23.45406849,-46.66476455
2631,SP,São Paulo,-23.4586433,-46.64825463
2643,SP,São Paulo,-23.46809878,-46.65037805
2653,SP,São Paulo,-23.45343176,-46.65837495
2760,SP,São Paulo,-23.48010437,-46.6813625
2712,SP,São Paulo,-23.50544479,-46.68161091
2721,SP,São Paulo,-23.50146407,-46.67349916
2739,SP,São Paulo,-23.48580916,-46.68889057
2710,SP,São Paulo,-23.50751688,-46.67373228
2730,SP,São Paulo,-23.49719557,-46.69127457
2751,SP,São Paulo,-23.48958479,-46.68192027
2765,SP,São Paulo,-23.4754359,-46.67095687
2722,SP,São Paulo,-23.50306324,-46.68404723
2752,SP,São Paulo,-23.49599792,-46.68376871
2758,SP,São Paulo,-23.4881178,-46.68429474
2764,SP,São Paulo,-23.47951416,-46.67687783
2724,SP,São Paulo,-23.49943951,-46.68377404
2755,SP,São Paulo,-23.48851771,-46.67941016
2723,SP,São Paulo,-23.50136558,-46.6795212
2720,SP,São Paulo,-23.50097483,-46.67359346
2731,SP,São Paulo,-23.49497059,-46.69186351
2726,SP,São Paulo,-23.50076444,-46.68820193
2728,SP,São Paulo,-23.50042161,-46.68895389
2757,SP,São Paulo,-23.48648175,-46.68435971
2714,SP,São Paulo,-23.50659798,-46.68776642
2735,SP,São Paulo,-23.49329326,-46.69275191
2763,SP,São Paulo,-23.47900927,-46.67498766
2736,SP,São Paulo,-23.49039122,-46.68976683
2734,SP,São Paulo,-23.48594116,-46.69218849
2762,SP,São Paulo,-23.48331713,-46.67819553
2727,SP,São Paulo,-23.49625537,-46.68632057
2733,SP,São Paulo,-23.49687747,-46.69535726
2732,SP,São Paulo,-23.49921095,-46.69605218
2759,SP,São Paulo,-23.48344952,-46.68068167
2725,SP,São Paulo,-23.49972484,-46.68386194
2738,SP,São Paulo,-23.48985491,-46.68766743
2729,SP,São Paulo,-23.50372612,-46.68986749
2715,SP,São Paulo,-23.50373049,-46.67662336
2754,SP,São Paulo,-23.49102672,-46.6777907
2737,SP,São Paulo,-23.48783179,-46.68887857
2753,SP,São Paulo,-23.49043235,-46.68435575
2756,SP,São Paulo,-23.48446872,-46.67913188
2716,SP,São Paulo,-23.49901837,-46.6853091
2717,SP,São Paulo,-23.49374621,-46.68519202
2713,SP,São Paulo,-23.50809355,-46.68613135
2701,SP,São Paulo,-23.50775978,-46.69099961
2750,SP,São Paulo,-23.49310668,-46.6796164
2855,SP,São Paulo,-23.45400375,-46.69883841
2840,SP,São Paulo,-23.48181828,-46.68861222
2874,SP,São Paulo,-23.45599171,-46.67717134
2866,SP,São Paulo,-23.46724497,-46.67909749
2801,SP,São Paulo,-23.4876293,-46.69770718
2842,SP,São Paulo,-23.47352748,-46.68753138
2879,SP,São Paulo,-23.45095762,-46.69517849
2848,SP,São Paulo,-23.46567326,-46.68854703
2809,SP,São Paulo,-23.47325598,-46.70433327
2814,SP,São Paulo,-23.458095,-46.70577225
2841,SP,São Paulo,-23.48128519,-46.68460527
2878,SP,São Paulo,-23.45066216,-46.68685227
2871,SP,São Paulo,-23.46327724,-46.67783245
2881,SP,São Paulo,-23.46762762,-46.67576843
2815,SP,São Paulo,-23.44474803,-46.71467287
2859,SP,São Paulo,-23.4433735,-46.70672341
2820,SP,São Paulo,-23.445023,-46.70898743
2834,SP,São Paulo,-23.47597697,-46.69210708
2861,SP,São Paulo,-23.468531,-46.67205027
2811,SP,São Paulo,-23.47457972,-46.70289102
2882,SP,São Paulo,-23.46987825,-46.66703295
2804,SP,São Paulo,-23.48381025,-46.69528157
2865,SP,São Paulo,-23.47446558,-46.67687103
2835,SP,São Paulo,-23.47207815,-46.69287865
2837,SP,São Paulo,-23.46456215,-46.69917503
2847,SP,São Paulo,-23.46883156,-46.68726529
2839,SP,São Paulo,-23.47666616,-46.68147009
2850,SP,São Paulo,-23.4607974,-46.68686361
2831,SP,São Paulo,-23.47280838,-46.69057299
2812,SP,São Paulo,-23.45614824,-46.71255169
2813,SP,São Paulo,-23.45148665,-46.71245439
2873,SP,São Paulo,-23.45900988,-46.68595581
2863,SP,São Paulo,-23.47429646,-46.6735031
2849,SP,São Paulo,-23.46352666,-46.68600587
2860,SP,São Paulo,-23.43686747,-46.71224371
2846,SP,São Paulo,-23.46490178,-46.69516757
2877,SP,São Paulo,-23.45241062,-46.68018656
2856,SP,São Paulo,-23.45241535,-46.69276537
2883,SP,São Paulo,-23.44003861,-46.71668596
2816,SP,São Paulo,-23.46164615,-46.70954788
2845,SP,São Paulo,-23.4686592,-46.69248706
2867,SP,São Paulo,-23.47102902,-46.68309642
2810,SP,São Paulo,-23.45578366,-46.71334794
2802,SP,São Paulo,-23.48879111,-46.69673727
2817,SP,São Paulo,-23.46247549,-46.70268414
2806,SP,São Paulo,-23.47223266,-46.69813361
2862,SP,São Paulo,-23.47661534,-46.67972721
2870,SP,São Paulo,-23.4594118,-46.67704381
2805,SP,São Paulo,-23.47721566,-46.69750484
2880,SP,São Paulo,-23.4666396,-46.67256168
2864,SP,São Paulo,-23.47184202,-46.68417227
2875,SP,São Paulo,-23.46082998,-46.68359681
2851,SP,São Paulo,-23.45847601,-46.69164339
2872,SP,São Paulo,-23.46332777,-46.67119971
2853,SP,São Paulo,-23.45635234,-46.69673248
2844,SP,São Paulo,-23.47273902,-46.69033457
2803,SP,São Paulo,-23.48685501,-46.69374942
2854,SP,São Paulo,-23.45556504,-46.69760651
2808,SP,São Paulo,-23.46742507,-46.7039153
2807,SP,São Paulo,-23.4704167,-46.69996209
2858,SP,São Paulo,-23.44774179,-46.70236211
2832,SP,São Paulo,-23.48349336,-46.69258282
2836,SP,São Paulo,-23.47198865,-46.69666262
2857,SP,São Paulo,-23.74876749,-46.74925299
2833,SP,São Paulo,-23.47850538,-46.69318303
2888,SP,São Paulo,-23.46593153,-46.67485349
2829,SP,São Paulo,-23.49505725,-46.70260061
2876,SP,São Paulo,-23.50479372,-46.67584144
2992,SP,São Paulo,-23.44911744,-46.72509082
2960,SP,São Paulo,-23.49309151,-46.70231333
2976,SP,São Paulo,-23.47810278,-46.71737617
2987,SP,São Paulo,-23.43298524,-46.71479179
2995,SP,São Paulo,-23.43817736,-46.74021302
2996,SP,São Paulo,-23.44718515,-46.73532934
2952,SP,São Paulo,-23.46969414,-46.71688211
2921,SP,São Paulo,-23.48887602,-46.72418765
2917,SP,São Paulo,-23.49705923,-46.71251623
2969,SP,São Paulo,-23.48615389,-46.71456818
2935,SP,São Paulo,-23.4889896,-46.71574185
2991,SP,São Paulo,-23.43424117,-46.72554045
2951,SP,São Paulo,-23.47289078,-46.7237847
2914,SP,São Paulo,-23.50355898,-46.70837686
2989,SP,São Paulo,-23.42980705,-46.72117386
2945,SP,São Paulo,-23.48148562,-46.72708335
2998,SP,São Paulo,-23.44062769,-46.72250811
2957,SP,São Paulo,-23.46904314,-46.72212261
2920,SP,São Paulo,-23.49068898,-46.72063688
2936,SP,São Paulo,-23.48543197,-46.71967719
2977,SP,São Paulo,-23.47133824,-46.71137683
2932,SP,São Paulo,-23.4870819,-46.71123932
2910,SP,São Paulo,-23.50693251,-46.69620203
2919,SP,São Paulo,-23.49313265,-46.71915699
2962,SP,São Paulo,-23.48929641,-46.69920159
2975,SP,São Paulo,-23.47842967,-46.7118093
2929,SP,São Paulo,-23.49086602,-46.70604541
2965,SP,São Paulo,-23.48319297,-46.70632223
2927,SP,São Paulo,-23.49776146,-46.70486137
2918,SP,São Paulo,-23.49774397,-46.71612549
2942,SP,São Paulo,-23.47611083,-46.72292945
2984,SP,São Paulo,-23.44569599,-46.7212818
2964,SP,São Paulo,-23.48460219,-46.70486473
2913,SP,São Paulo,-23.50147751,-46.71379212
2937,SP,São Paulo,-23.48390871,-46.72211347
2950,SP,São Paulo,-23.47962493,-46.71817185
2966,SP,São Paulo,-23.4703798,-46.71036939
2912,SP,São Paulo,-23.50610681,-46.70724697
2986,SP,São Paulo,-23.43431093,-46.71530464
2930,SP,São Paulo,-23.4923078,-46.70846451
2968,SP,São Paulo,-23.47682513,-46.70526424
2961,SP,São Paulo,-23.49191,-46.70034705
2983,SP,São Paulo,-23.45038104,-46.71833685
2990,SP,São Paulo,-23.43161278,-46.72453335
2911,SP,São Paulo,-23.50467969,-46.70458583
2982,SP,São Paulo,-23.45651771,-46.71694588
2967,SP,São Paulo,-23.48040564,-46.70262113
2941,SP,São Paulo,-23.4794347,-46.72327993
2926,SP,São Paulo,-23.49994747,-46.701276
2993,SP,São Paulo,-23.45481034,-46.73550457
2939,SP,São Paulo,-23.47256115,-46.73581554
2928,SP,São Paulo,-23.49339173,-46.70295187
2915,SP,São Paulo,-23.48936125,-46.72313743
2943,SP,São Paulo,-23.47649075,-46.72496826
2933,SP,São Paulo,-23.49425077,-46.7113046
2940,SP,São Paulo,-23.47988812,-46.7237783
2931,SP,São Paulo,-23.49805301,-46.707961
2972,SP,São Paulo,-23.48029674,-46.71122495
2925,SP,São Paulo,-23.50257293,-46.69754189
2934,SP,São Paulo,-23.49099547,-46.71518004
2956,SP,São Paulo,-23.47130212,-46.72252059
2963,SP,São Paulo,-23.48575542,-46.70221322
2985,SP,São Paulo,-23.44129256,-46.71883798
2978,SP,São Paulo,-23.47393074,-46.70723238
2938,SP,São Paulo,-23.48456735,-46.72320475
2944,SP,São Paulo,-23.47567714,-46.72529434
2916,SP,São Paulo,-23.48824533,-46.72037106
2924,SP,São Paulo,-23.49450427,-46.70918235
2959,SP,São Paulo,-23.49024317,-46.69869133
2979,SP,São Paulo,-23.47647691,-46.70614643
2997,SP,São Paulo,-23.57932682,-46.66828743
2994,SP,São Paulo,-23.45789167,-46.7365169
2970,SP,São Paulo,-23.4811537,-46.71503858
2955,SP,São Paulo,-23.46844051,-46.72068807
2971,SP,São Paulo,-23.48481047,-46.71073145
2981,SP,São Paulo,-23.460318,-46.7168445
2909,SP,São Paulo,-23.50713262,-46.69891026
2908,SP,São Paulo,-23.50201415,-46.70019373
2988,SP,São Paulo,-23.60844355,-46.74037146
3088,SP,São Paulo,-23.52731184,-46.56137431
3012,SP,São Paulo,-23.54066776,-46.61555737
3080,SP,São Paulo,-23.53294108,-46.57934251
3084,SP,São Paulo,-23.53467342,-46.5704887
3060,SP,São Paulo,-23.53813408,-46.58549886
3025,SP,São Paulo,-23.5348903,-46.6094537
3081,SP,São Paulo,-23.53695241,-46.57554394
3023,SP,São Paulo,-23.53130371,-46.61099044
3021,SP,São Paulo,-23.52741539,-46.60228651
3018,SP,São Paulo,-23.53174395,-46.61395302
3090,SP,São Paulo,-23.53022551,-46.55902125
3043,SP,São Paulo,-23.54949369,-46.61594712
3029,SP,São Paulo,-23.52871625,-46.62026516
3071,SP,São Paulo,-23.53372161,-46.56234152
3064,SP,São Paulo,-23.53094019,-46.55746127
3057,SP,São Paulo,-23.54257773,-46.59338017
3053,SP,São Paulo,-23.54115865,-46.60747345
3089,SP,São Paulo,-23.52980123,-46.56226669
3015,SP,São Paulo,-23.53718574,-46.59403568
3066,SP,São Paulo,-23.53685341,-46.5762742
3009,SP,São Paulo,-23.53660055,-46.6199012
3065,SP,São Paulo,-23.53638432,-46.57920289
3077,SP,São Paulo,-23.52926356,-46.57729028
3041,SP,São Paulo,-23.5485766,-46.62070976
3059,SP,São Paulo,-23.54279941,-46.59516522
3020,SP,São Paulo,-23.5360477,-46.60141105
3062,SP,São Paulo,-23.54268733,-46.59453248
3063,SP,São Paulo,-23.53045367,-46.55620021
3052,SP,São Paulo,-23.54135257,-46.60955538
3061,SP,São Paulo,-23.54098601,-46.58492969
3086,SP,São Paulo,-23.52876009,-46.56920769
3034,SP,São Paulo,-23.52375602,-46.61578786
3022,SP,São Paulo,-23.5256994,-46.60651163
3058,SP,São Paulo,-23.54006892,-46.59345022
3087,SP,São Paulo,-23.53007069,-46.56414336
3073,SP,São Paulo,-23.5311349,-46.55538884
3003,SP,São Paulo,-23.54464014,-46.62232553
3024,SP,São Paulo,-23.53410116,-46.60531227
3004,SP,São Paulo,-23.54247246,-46.61706747
3030,SP,São Paulo,-23.52771855,-46.61864332
3045,SP,São Paulo,-23.53884973,-46.59466392
3069,SP,São Paulo,-23.53596473,-46.56487377
3001,SP,São Paulo,-23.54138388,-46.61404945
3047,SP,São Paulo,-23.53959817,-46.60160523
3006,SP,São Paulo,-23.54313597,-46.62371555
3035,SP,São Paulo,-23.52419434,-46.61383807
3067,SP,São Paulo,-23.54116003,-46.58546677
3019,SP,São Paulo,-23.52433409,-46.60849704
3040,SP,São Paulo,-23.55072362,-46.62253646
3027,SP,São Paulo,-23.53118603,-46.61470461
3011,SP,São Paulo,-23.53496387,-46.61705574
3050,SP,São Paulo,-23.54249467,-46.61357818
3085,SP,São Paulo,-23.53362626,-46.56896262
3008,SP,São Paulo,-23.54233187,-46.62082801
3042,SP,São Paulo,-23.54762494,-46.61936765
3016,SP,São Paulo,-23.53796953,-46.61971186
3013,SP,São Paulo,-23.53259803,-46.61635944
3070,SP,São Paulo,-23.53899703,-46.57221877
3002,SP,São Paulo,-23.54682751,-46.62370871
3031,SP,São Paulo,-23.52833382,-46.61941011
3051,SP,São Paulo,-23.5401121,-46.5971874
3068,SP,São Paulo,-23.53758813,-46.56824798
3072,SP,São Paulo,-23.53409172,-46.5546707
3010,SP,São Paulo,-23.53716455,-46.61808328
3014,SP,São Paulo,-23.53914128,-46.60729795
3028,SP,São Paulo,-23.52697218,-46.61097919
3054,SP,São Paulo,-23.54163979,-46.6032245
3033,SP,São Paulo,-23.5286007,-46.625383
3055,SP,São Paulo,-23.54339005,-46.59667341
3005,SP,São Paulo,-23.54310791,-46.62647566
3017,SP,São Paulo,-23.53244718,-46.61401961
3032,SP,São Paulo,-23.53167368,-46.62137018
3026,SP,São Paulo,-23.52645152,-46.60677958
3007,SP,São Paulo,-23.5415072,-46.62689045
3076,SP,São Paulo,-23.53783207,-46.58204812
3044,SP,São Paulo,-23.55168968,-46.62076351
3036,SP,São Paulo,-23.51964923,-46.61859872
3046,SP,São Paulo,-23.54360877,-46.61616958
3074,SP,São Paulo,-23.52665422,-46.56404433
3165,SP,São Paulo,-23.56190256,-46.5801518
3166,SP,São Paulo,-23.55061559,-46.59695036
3174,SP,São Paulo,-23.54687891,-46.59059732
3161,SP,São Paulo,-23.5809052,-46.56317153
3114,SP,São Paulo,-23.56551155,-46.59515615
3105,SP,São Paulo,-23.55386629,-46.62260224
3183,SP,São Paulo,-23.55883717,-46.59434164
